date,station,pm25,pm10,no2,co,o3,so2,latitude,longitude,temperature_2m_mean,temperature_2m_min,temperature_2m_max,relative_humidity_2m_mean,relative_humidity_2m_min,relative_humidity_2m_max,precipitation_sum,wind_speed_10m_mean,wind_speed_10m_max,wind_direction_10m_mean,surface_pressure_mean,cloud_cover_mean,shortwave_radiation_sum,shortwave_radiation_mean
2022-11-04,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB",47.13,284.69,35.99,1.12,32.71,7.01,19.0974,72.8743,26.204166666666666,21.0,33.4,56.125,28,71,0.0,10.083333333333334,15.7,97.66666666666669,1009.1083333333332,0.0,5575.0,232.29166666666663
2022-11-05,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB",45.83,179.72,37.36,1.02,34.18,7.07,19.0974,72.8743,26.2875,21.0,33.3,55.125,32,73,0.0,8.85,15.7,159.125,1010.2,0.0,5518.0,229.91666666666663
2022-11-06,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB",57.21,207.55,31.84,1.41,29.13,8.96,19.0974,72.8743,25.916666666666668,21.0,33.0,58.875,36,74,0.0,9.125,14.2,134.45833333333334,1010.625,3.458333333333333,5437.0,226.54166666666663
2022-11-07,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB",60.51,228.88,38.21,1.52,28.7,8.98,19.0974,72.8743,25.329166666666666,19.8,31.8,64.79166666666667,38,81,0.0,7.774999999999999,13.2,157.54166666666666,1010.4291666666668,44.375,5297.0,220.70833333333331
2022-11-08,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB",62.4,228.79,36.99,1.62,29.54,10.21,19.0974,72.8743,25.991666666666664,21.0,32.3,63.125,37,81,0.0,9.058333333333334,15.3,178.08333333333334,1010.0791666666668,2.083333333333333,5325.0,221.875
2022-11-09,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB",67.92,251.5,48.59,1.54,30.58,9.8,19.0974,72.8743,26.1,21.1,31.7,60.79166666666666,40,78,0.0,8.875,17.7,182.375,1009.9416666666666,7.458333333333333,5293.0,220.54166666666663
2022-11-10,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB",57.45,204.33,42.36,1.38,31.29,9.77,19.0974,72.8743,25.90416666666667,21.4,32.4,60.66666666666666,30,80,0.0,9.429166666666667,20.3,134.75,1010.2625,0.0416666666666666,5303.0,220.95833333333331
2022-11-11,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB",44.91,168.62,41.79,0.94,34.44,7.65,19.0974,72.8743,26.454166666666666,21.1,33.1,55.04166666666666,31,70,0.0,10.966666666666669,18.6,97.91666666666669,1010.4083333333332,16.875,5288.0,220.33333333333331
2022-11-12,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB",50.04,179.24,45.26,0.9,37.23,7.04,19.0974,72.8743,26.60833333333333,22.0,33.0,56.708333333333336,31,76,0.0,12.158333333333331,18.6,135.66666666666666,1010.1333333333332,9.583333333333334,5286.0,220.25
2022-11-13,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB",52.48,185.27,41.11,0.92,38.99,6.62,19.0974,72.8743,26.59583333333333,22.1,32.8,57.41666666666666,30,78,0.0,11.395833333333334,16.4,176.375,1009.1,0.0,5301.0,220.875
2022-11-14,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB",67.43,224.17,53.01,1.34,36.73,7.55,19.0974,72.8743,26.183333333333334,21.6,32.5,66.25,41,83,0.0,8.654166666666667,14.7,161.33333333333334,1009.3083333333334,0.2083333333333333,5150.0,214.58333333333331
2022-11-15,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB",79.58,261.86,48.59,1.89,33.79,10.32,19.0974,72.8743,26.2,21.6,31.5,69.54166666666667,46,91,0.0,8.025,13.3,165.375,1009.8458333333332,0.0,5140.0,214.16666666666663
2022-11-16,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB",64.57,231.04,46.81,1.73,30.07,11.15,19.0974,72.8743,26.183333333333334,21.6,32.2,63.25,37,79,0.0,9.5375,16.4,197.125,1009.1541666666668,0.0,5164.0,215.16666666666663
2022-11-17,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB",52.29,195.87,42.62,1.22,31.68,9.69,19.0974,72.8743,26.02083333333333,21.6,32.4,56.75,27,79,0.0,10.929166666666667,18.4,126.375,1009.0375,0.0,5190.0,216.25
2022-11-18,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB",33.47,136.09,39.32,0.88,37.84,7.3,19.0974,72.8743,25.71666666666667,21.7,31.7,48.04166666666666,26,71,0.0,11.933333333333332,17.6,144.04166666666666,1009.3833333333332,0.0,5216.0,217.33333333333331
2022-11-19,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB",39.2,156.3,40.71,1.03,38.6,6.49,19.0974,72.8743,25.308333333333334,20.8,31.4,46.625,27,70,0.0,11.920833333333334,15.9,133.70833333333334,1009.3208333333332,0.0,5173.0,215.54166666666663
2022-11-20,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB",38.38,147.1,43.01,0.96,40.58,6.05,19.0974,72.8743,24.304166666666664,19.6,30.3,49.083333333333336,26,74,0.0,11.5625,20.4,120.5,1008.4666666666668,0.0,5193.0,216.375
2022-11-21,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB",42.52,164.49,52.87,1.01,40.23,2.9,19.0974,72.8743,23.633333333333336,18.3,29.8,51.54166666666666,28,74,0.0,10.829166666666666,16.5,167.0,1008.25,23.95833333333333,5185.0,216.04166666666663
2022-11-22,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB",58.75,212.44,58.44,1.46,35.51,1.7,19.0974,72.8743,24.0875,18.8,30.8,56.25,34,73,0.0,10.325,17.1,162.125,1008.1791666666668,60.41666666666666,4992.0,208.0
2022-11-23,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB",65.12,239.34,54.82,1.56,36.69,5.82,19.0974,72.8743,25.52083333333333,21.4,31.4,53.75,37,63,0.0,11.245833333333335,19.1,161.16666666666666,1008.2291666666666,95.58333333333331,4832.0,201.33333333333331
2022-11-24,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB",76.77,276.91,56.38,1.93,30.44,8.05,19.0974,72.8743,25.4,20.6,31.3,58.79166666666666,42,71,0.0,9.733333333333333,16.1,155.25,1007.9208333333332,26.70833333333333,4907.0,204.45833333333331
2022-11-25,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB",76.39,270.59,55.55,1.9,30.17,8.04,19.0974,72.8743,26.0,21.0,31.9,62.833333333333336,46,75,0.0,7.933333333333334,13.1,169.41666666666666,1008.3791666666666,63.0,4732.0,197.16666666666663
2022-11-26,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB",83.18,274.39,55.94,1.88,30.74,8.63,19.0974,72.8743,26.508333333333336,22.4,32.1,66.83333333333333,47,79,0.0,8.233333333333333,13.8,163.58333333333334,1007.5666666666666,13.125,4742.0,197.58333333333331
2022-11-27,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB",75.3,251.05,48.15,1.94,30.24,9.19,19.0974,72.8743,26.1875,22.1,30.6,69.41666666666667,53,91,0.0,8.141666666666667,14.8,219.375,1005.8416666666668,0.3333333333333333,4757.0,198.20833333333331
2022-11-28,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB",55.88,214.07,36.84,1.87,26.98,9.66,19.0974,72.8743,24.945833333333336,20.4,30.2,67.625,37,88,0.0,9.495833333333334,16.1,242.875,1006.8041666666668,8.208333333333334,4876.0,203.16666666666663
2022-11-29,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB",61.92,218.41,48.08,1.87,28.29,9.6,19.0974,72.8743,24.266666666666666,19.6,29.8,70.75,46,88,0.0,8.941666666666666,13.6,244.16666666666663,1007.6833333333334,30.08333333333333,4845.0,201.875
2022-11-30,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB",69.28,240.28,49.11,1.79,31.75,7.82,19.0974,72.8743,25.90833333333333,20.6,32.1,65.625,37,91,0.0,7.9875,15.0,145.58333333333334,1008.3,38.25,4782.0,199.25
2022-12-01,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB",87.74,297.23,59.74,1.88,32.82,7.13,19.0974,72.8743,25.870833333333334,21.1,32.5,61.208333333333336,28,91,0.0,8.966666666666667,14.6,169.75,1008.2375,49.625,4807.0,200.29166666666663
2022-12-02,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB",75.0,263.96,54.58,1.81,31.74,4.46,19.0974,72.8743,25.120833333333334,19.6,32.0,60.41666666666666,31,85,0.0,8.4625,14.0,155.41666666666666,1007.625,0.4583333333333333,4886.0,203.58333333333331
2022-12-03,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB",75.18,257.46,48.94,2.01,31.47,8.91,19.0974,72.8743,25.20833333333333,20.0,31.1,61.75,38,77,0.0,9.879166666666666,17.9,169.75,1007.8125,6.666666666666667,4677.0,194.875
2022-12-04,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB",80.23,252.37,48.82,1.98,29.19,8.17,19.0974,72.8743,26.495833333333334,22.0,32.3,65.16666666666667,46,79,0.0,8.283333333333333,13.0,165.5,1008.3708333333334,60.29166666666666,4304.0,179.33333333333334
2022-12-05,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB",91.02,286.4,48.09,2.18,26.88,8.23,19.0974,72.8743,26.804166666666664,22.9,31.7,69.20833333333333,51,80,0.0,8.533333333333333,14.6,167.25,1009.3125,4.541666666666667,4497.0,187.375
2022-12-06,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB",88.33,274.46,36.13,1.97,28.04,7.43,19.0974,72.8743,26.9125,23.5,32.2,69.33333333333333,45,83,0.0,9.5875,18.3,170.41666666666666,1008.95,13.875,4573.0,190.54166666666663
2022-12-07,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB",90.23,281.73,34.29,1.88,28.34,7.78,19.0974,72.8743,26.558333333333334,22.6,32.1,67.70833333333333,43,85,0.0,9.954166666666667,18.7,192.29166666666663,1008.4291666666668,16.083333333333332,4688.0,195.33333333333331
2022-12-08,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB",70.14,236.35,29.29,1.57,29.49,7.91,19.0974,72.8743,25.8625,21.0,31.3,64.29166666666667,41,85,0.0,10.695833333333333,18.4,178.25,1008.2041666666668,65.33333333333333,4662.0,194.25
2022-12-09,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB",43.87,167.81,35.89,1.17,35.59,7.87,19.0974,72.8743,24.48333333333333,20.1,30.3,51.458333333333336,24,77,0.0,11.1375,19.8,160.33333333333334,1006.7333333333332,54.208333333333336,4939.0,205.79166666666663
2022-12-10,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB",51.18,195.26,36.61,1.44,31.4,3.19,19.0974,72.8743,23.7875,18.0,31.4,56.75,24,88,0.0,9.591666666666669,17.6,168.75,1006.3416666666668,33.625,4934.0,205.58333333333331
2022-12-11,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB",60.66,215.0,45.81,1.81,29.57,5.64,19.0974,72.8743,24.72083333333333,18.7,30.9,57.29166666666666,42,76,0.0,9.016666666666667,17.6,164.29166666666666,1006.9541666666668,16.375,4579.0,190.79166666666663
2022-12-12,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB",50.64,177.42,37.41,1.38,29.96,5.73,19.0974,72.8743,26.566666666666663,21.8,31.9,62.958333333333336,48,76,0.0,8.5875,16.8,153.29166666666666,1006.4958333333334,13.625,4305.0,179.375
2022-12-13,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB",46.83,156.33,26.09,1.26,26.3,10.71,19.0974,72.8743,27.72083333333333,24.3,32.4,67.04166666666667,47,80,0.0,9.395833333333334,14.6,132.29166666666666,1006.9416666666666,65.79166666666667,4124.0,171.83333333333334
2022-12-14,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB",37.85,133.72,30.08,1.17,24.89,13.39,19.0974,72.8743,27.979166666666668,25.5,32.1,66.20833333333333,50,81,0.2,8.466666666666667,15.5,128.83333333333334,1008.0125,94.0,4005.0,166.875
2022-12-15,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB",39.68,138.49,37.56,1.34,26.01,4.84,19.0974,72.8743,27.2125,24.4,31.7,71.20833333333333,46,85,0.0,8.516666666666667,13.6,154.125,1007.9916666666668,66.45833333333333,4178.0,174.08333333333334
2022-12-16,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB",45.19,160.07,47.16,1.43,28.05,2.67,19.0974,72.8743,27.4875,23.6,33.3,68.75,39,89,0.0,9.0125,15.9,181.875,1007.5916666666668,15.25,4505.0,187.70833333333331
2022-12-17,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB",48.71,177.9,45.67,1.45,27.4,8.56,19.0974,72.8743,27.616666666666664,23.8,33.5,68.33333333333333,39,82,0.0,9.7375,16.9,178.16666666666666,1008.3041666666668,14.125,4318.0,179.91666666666666
2022-12-18,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB",44.96,153.85,42.1,1.17,29.54,8.31,19.0974,72.8743,27.991666666666664,24.8,33.3,62.625,40,73,0.0,11.291666666666666,20.5,178.16666666666666,1008.0,23.75,4465.0,186.04166666666663
2022-12-19,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB",41.57,173.85,41.43,1.21,29.65,6.98,19.0974,72.8743,26.95833333333333,23.6,31.3,59.0,42,71,0.0,10.875,17.1,161.54166666666666,1007.1041666666666,9.916666666666666,4560.0,190.0
2022-12-20,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB",51.43,190.74,46.27,1.38,29.86,7.72,19.0974,72.8743,25.929166666666664,21.4,30.4,56.91666666666666,36,74,0.0,10.141666666666667,16.9,180.75,1006.7041666666668,13.958333333333334,4633.0,193.04166666666663
2022-12-21,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB",59.08,211.27,49.85,1.61,32.84,8.18,19.0974,72.8743,25.27916666666667,20.3,31.0,61.708333333333336,39,77,0.0,8.454166666666667,15.4,170.04166666666666,1007.3458333333332,1.6666666666666667,4693.0,195.54166666666663
2022-12-22,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB",73.21,260.78,53.34,2.01,31.07,7.68,19.0974,72.8743,24.9625,20.1,31.0,67.625,41,85,0.0,9.270833333333334,15.9,187.20833333333331,1007.25,0.0,4641.0,193.375
2022-12-23,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB",70.07,254.18,45.46,1.85,30.0,11.21,19.0974,72.8743,24.42083333333333,21.0,29.5,62.29166666666666,38,86,0.0,12.004166666666668,20.4,254.75,1008.0625,1.375,4682.0,195.08333333333331
2022-12-24,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB",46.94,192.69,40.79,1.29,29.52,11.46,19.0974,72.8743,22.741666666666664,19.1,28.8,51.54166666666666,24,71,0.0,12.741666666666667,19.2,230.54166666666663,1009.0458333333332,33.25,4804.0,200.16666666666663
2022-12-25,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB",62.25,206.43,38.49,1.43,34.53,7.69,19.0974,72.8743,21.58333333333333,16.4,27.6,65.75,32,92,0.0,7.391666666666667,14.0,186.95833333333331,1009.2,8.083333333333334,4836.0,201.5
2022-12-26,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB",67.81,228.86,39.95,1.66,33.22,6.37,19.0974,72.8743,21.77916666666667,16.1,28.0,72.75,44,93,0.0,9.225,15.9,162.54166666666666,1010.2375,1.1666666666666667,4702.0,195.91666666666663
2022-12-27,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB",76.74,254.57,46.08,1.99,30.07,1.1,19.0974,72.8743,23.20833333333333,17.5,29.7,68.66666666666667,46,90,0.0,10.566666666666666,17.8,188.125,1011.05,0.0,4582.0,190.91666666666663
2022-12-28,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB",70.6,247.1,31.77,1.89,26.81,0.34,19.0974,72.8743,23.679166666666664,18.2,30.3,69.0,46,90,0.0,10.6125,17.3,201.08333333333331,1011.9083333333332,0.0,4682.0,195.08333333333331
2022-12-29,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB",71.19,251.56,39.61,2.07,27.41,0.5,19.0974,72.8743,23.96666666666667,18.4,30.6,68.0,42,84,0.0,9.941666666666666,16.9,218.625,1013.0625,0.0,4668.0,194.5
2022-12-30,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB",77.12,261.26,51.28,1.94,31.66,8.97,19.0974,72.8743,24.10833333333333,18.3,30.6,66.33333333333333,40,88,0.0,10.154166666666669,17.6,244.5,1014.075,0.0,4695.0,195.625
2022-12-31,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB",59.84,219.35,43.41,1.78,29.2,1.47,19.0974,72.8743,23.629166666666663,19.5,29.4,64.95833333333333,43,81,0.0,12.366666666666667,20.3,243.375,1013.5875,8.791666666666666,4729.0,197.04166666666663
2023-01-01,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB",48.28,168.49,40.78,1.25,34.45,1.06,19.0974,72.8743,21.8625,16.4,27.3,67.16666666666667,42,87,0.0,11.25,18.4,259.2083333333333,1013.2416666666668,59.583333333333336,4839.0,201.625
2023-01-02,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB",62.88,222.78,48.83,1.74,28.43,9.5,19.0974,72.8743,22.495833333333334,16.5,29.2,69.95833333333333,43,92,0.0,10.575,16.9,194.08333333333331,1012.3333333333334,0.0,4795.0,199.79166666666663
2023-01-03,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB",69.71,252.3,57.97,1.85,29.73,1.39,19.0974,72.8743,22.6875,17.0,29.2,69.45833333333333,45,88,0.0,11.3,19.0,186.16666666666663,1012.1416666666668,26.08333333333333,4766.0,198.58333333333331
2023-01-04,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB",71.9,255.46,38.58,1.99,30.47,1.38,19.0974,72.8743,22.566666666666663,17.1,28.6,71.08333333333333,45,87,0.0,9.295833333333333,16.8,229.45833333333331,1010.9541666666668,20.83333333333333,4730.0,197.08333333333331
2023-01-05,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB",77.24,252.21,31.94,1.88,33.66,1.33,19.0974,72.8743,23.891666666666666,19.4,29.8,71.08333333333333,49,89,0.0,8.383333333333333,14.8,201.04166666666663,1011.575,4.833333333333333,4591.0,191.29166666666663
2023-01-06,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB",72.3,238.56,24.26,1.83,29.33,2.65,19.0974,72.8743,25.42083333333333,20.4,31.6,65.08333333333333,38,88,0.0,10.541666666666666,15.3,161.58333333333334,1013.1041666666666,15.583333333333334,4479.0,186.625
2023-01-07,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB",67.57,212.73,36.72,1.5,32.26,0.83,19.0974,72.8743,26.129166666666663,22.4,32.0,63.458333333333336,37,78,0.0,11.445833333333333,16.7,167.41666666666666,1013.0416666666666,11.875,4459.0,185.79166666666663
2023-01-08,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB",51.72,185.0,34.08,1.34,31.02,2.62,19.0974,72.8743,25.39583333333333,21.3,31.4,59.625,35,80,0.0,11.420833333333334,19.0,176.16666666666666,1012.075,4.125,4692.0,195.5
2023-01-09,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB",36.0,151.63,33.18,1.37,31.28,2.13,19.0974,72.8743,24.09583333333333,18.9,30.7,51.91666666666666,25,67,0.0,10.591666666666669,18.7,161.41666666666666,1013.075,0.0,4911.0,204.625
2023-01-10,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB",50.73,208.8,44.35,1.59,29.53,6.27,19.0974,72.8743,23.3625,17.2,31.1,50.833333333333336,21,64,0.0,10.141666666666667,17.9,176.625,1012.4916666666668,0.0,5022.0,209.25
2023-01-11,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB",67.18,255.63,47.24,2.0,32.31,13.67,19.0974,72.8743,22.625,16.1,29.4,60.5,35,79,0.0,8.7875,15.6,176.875,1010.7583333333332,0.0,4994.0,208.08333333333331
2023-01-12,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB",40.3,167.18,61.04,1.22,34.07,17.82,19.0974,72.8743,22.02083333333333,16.7,28.2,71.625,40,93,0.0,11.391666666666666,19.2,243.29166666666663,1010.1041666666666,0.0,4988.0,207.83333333333331
2023-01-13,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB",58.18,246.19,31.1,0.92,24.91,30.33,19.0974,72.8743,22.204166666666666,19.5,26.6,75.45833333333333,42,97,0.0,12.054166666666667,22.2,220.5,1011.1708333333332,10.5,4940.0,205.83333333333331
2023-01-14,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB",64.58,265.68,44.47,1.08,32.54,37.8,19.0974,72.8743,20.641666666666666,15.8,26.0,64.83333333333333,41,89,0.0,11.9625,20.3,188.58333333333331,1010.9833333333332,10.75,5052.0,210.5
2023-01-15,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB",67.82,245.56,43.82,1.51,32.7,36.25,19.0974,72.8743,20.120833333333334,14.8,25.8,69.25,44,90,0.0,10.225,19.7,171.375,1009.3666666666668,36.125,5059.0,210.79166666666663
2023-01-16,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB",73.52,255.57,48.54,1.82,31.3,33.15,19.0974,72.8743,20.1125,14.6,25.7,76.375,51,97,0.0,9.079166666666667,14.5,202.29166666666663,1009.525,7.541666666666667,5116.0,213.16666666666663
2023-01-17,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB",86.93,298.93,57.15,2.03,33.31,24.32,19.0974,72.8743,20.791666666666668,16.0,27.0,74.41666666666667,46,91,0.0,8.816666666666666,15.2,199.0,1009.9291666666668,2.083333333333333,5102.0,212.58333333333331
2023-01-18,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB",88.11,299.49,52.93,2.23,35.5,33.44,19.0974,72.8743,21.8875,15.1,29.3,72.0,35,94,0.0,7.945833333333333,13.7,169.79166666666666,1010.75,6.458333333333333,5228.0,217.83333333333331
2023-01-19,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB",92.05,329.95,43.18,1.43,27.02,17.86,19.0974,72.8743,22.241666666666664,16.3,28.0,72.5,42,94,0.0,7.016666666666667,12.5,201.95833333333331,1010.7166666666668,7.625,5120.0,213.33333333333331
2023-01-20,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB",62.61,226.33,42.38,0.67,27.83,19.88,19.0974,72.8743,21.71666666666667,16.9,27.5,72.83333333333333,37,95,0.0,9.166666666666666,16.6,242.29166666666663,1010.6541666666668,2.875,5089.0,212.04166666666663
2023-01-21,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB",51.07,193.81,63.44,1.69,30.61,20.55,19.0974,72.8743,21.92083333333333,17.7,27.3,70.08333333333333,43,95,0.0,10.641666666666667,18.9,226.41666666666663,1010.9125,3.7083333333333335,5106.0,212.75
2023-01-22,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB",45.55,180.59,66.24,2.79,33.23,19.18,19.0974,72.8743,21.741666666666664,18.0,26.9,60.54166666666666,33,85,0.0,12.658333333333331,23.3,202.29166666666663,1010.3583333333332,0.0,5123.0,213.45833333333331
2023-01-23,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB",50.41,192.03,75.46,2.8,31.13,24.41,19.0974,72.8743,21.029166666666665,16.7,25.7,55.625,35,71,0.0,13.966666666666669,24.2,226.66666666666663,1009.7875,0.0,5156.0,214.83333333333331
2023-01-24,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB",55.65,204.93,81.71,2.8,32.27,20.7,19.0974,72.8743,20.745833333333334,16.7,25.5,58.29166666666666,38,70,0.0,13.25,24.2,212.29166666666663,1010.0791666666668,0.0,5105.0,212.70833333333331
2023-01-25,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB",63.7,234.55,88.12,1.62,33.17,15.69,19.0974,72.8743,21.125,17.3,26.5,55.29166666666666,33,73,0.0,16.095833333333335,26.7,317.7083333333333,1009.9375,14.875,5064.0,211.0
2023-01-26,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB",78.79,259.29,82.27,0.51,34.43,14.75,19.0974,72.8743,22.3125,18.1,27.3,58.375,43,71,0.0,14.883333333333333,21.7,329.0833333333333,1009.4291666666668,26.58333333333333,5106.0,212.75
2023-01-27,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB",81.67,268.96,16.74,1.35,27.4,14.71,19.0974,72.8743,24.98333333333333,20.4,32.6,65.79166666666667,35,83,0.0,10.641666666666667,16.9,172.875,1008.4666666666668,4.25,5124.0,213.5
2023-01-28,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB",39.85,247.19,7.46,2.25,27.69,15.58,19.0974,72.8743,24.2625,19.7,30.8,75.45833333333333,33,100,0.0,9.4,18.5,183.25,1007.65,6.208333333333333,5292.0,220.5
2023-01-29,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB",49.39,171.55,7.15,1.45,26.88,13.79,19.0974,72.8743,23.2875,21.6,25.9,89.08333333333333,74,100,1.0,7.720833333333334,17.2,238.875,1007.4458333333332,61.833333333333336,4464.0,186.0
