country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Maharashtra,Bhiwandi,"Gokul Nagar, Bhiwandi - MPCB","09-07-2026 18:00:00",19.309073,73.057223,PM2.5,9,43,22
India,Maharashtra,"Navi Mumbai","Mahape, Navi Mumbai - MPCB","09-07-2026 18:00:00",19.1135051,73.008978,NO2,42,44,43
India,Maharashtra,"Navi Mumbai","Mahape, Navi Mumbai - MPCB","09-07-2026 18:00:00",19.1135051,73.008978,NH3,1,1,1
India,Maharashtra,"Navi Mumbai","Tondare-Taloja, Navi Mumbai - MPCB","09-07-2026 18:00:00",19.063,73.1209,PM10,51,80,63
India,Maharashtra,"Navi Mumbai","Tondare-Taloja, Navi Mumbai - MPCB","09-07-2026 18:00:00",19.063,73.1209,SO2,2,2,2
India,Maharashtra,"Navi Mumbai","Kopripada-Vashi, Navi Mumbai - MPCB","09-07-2026 18:00:00",19.090337,73.014232,PM2.5,7,45,24
India,Maharashtra,"Navi Mumbai","Kopripada-Vashi, Navi Mumbai - MPCB","09-07-2026 18:00:00",19.090337,73.014232,SO2,2,3,2
India,Maharashtra,"Navi Mumbai","Kopripada-Vashi, Navi Mumbai - MPCB","09-07-2026 18:00:00",19.090337,73.014232,CO,14,42,25
India,Maharashtra,Parbhani,"Masoom Colony, Parbhani - MPCB","09-07-2026 18:00:00",19.265594,76.761463,OZONE,6,7,6
India,Maharashtra,Pimpri-Chinchwad,"Savta Mali Nagar, Pimpri-Chinchwad - IITM","09-07-2026 18:00:00",18.614767,73.799516,SO2,NA,NA,NA
India,Maharashtra,Pimpri-Chinchwad,"Savta Mali Nagar, Pimpri-Chinchwad - IITM","09-07-2026 18:00:00",18.614767,73.799516,CO,23,35,28
India,Maharashtra,Pimpri-Chinchwad,"Bhosari, Pune - IITM","09-07-2026 18:00:00",18.640051,73.848956,NH3,NA,NA,NA
India,Maharashtra,Pimpri-Chinchwad,"Gavalinagar, Pimpri Chinchwad - MPCB","09-07-2026 18:00:00",18.63673,73.82487,NO2,4,13,7
India,Maharashtra,Pimpri-Chinchwad,"Gavalinagar, Pimpri Chinchwad - MPCB","09-07-2026 18:00:00",18.63673,73.82487,SO2,1,2,1
India,Maharashtra,Pimpri-Chinchwad,"Thergaon, Pimpri Chinchwad - MPCB","09-07-2026 18:00:00",18.616318,73.765797,PM10,40,94,65
India,Maharashtra,Pimpri-Chinchwad,"Thergaon, Pimpri Chinchwad - MPCB","09-07-2026 18:00:00",18.616318,73.765797,NO2,3,33,11
India,Maharashtra,Pimpri-Chinchwad,"Thergaon, Pimpri Chinchwad - MPCB","09-07-2026 18:00:00",18.616318,73.765797,SO2,0,2,1
India,Maharashtra,Pimpri-Chinchwad,"Park Street Wakad, Pimpri Chinchwad - MPCB","09-07-2026 18:00:00",18.59051,73.77946,PM10,32,250,58
India,Maharashtra,Chandrapur,"Chauhan Colony, Chandrapur - MPCB","09-07-2026 18:00:00",19.9629,79.298714,PM2.5,5,80,22
India,Maharashtra,Chandrapur,"Chauhan Colony, Chandrapur - MPCB","09-07-2026 18:00:00",19.9629,79.298714,CO,38,52,47
India,Maharashtra,Chandrapur,"MIDC Khutala, Chandrapur - MPCB","09-07-2026 18:00:00",19.9775302,79.2337086,PM2.5,19,28,22
India,Maharashtra,Dhule,"Deopur, Dhule - MPCB","09-07-2026 18:00:00",20.918946,74.776388,NH3,1,4,2
India,Maharashtra,Dombivli,"Kalu Nagar, Dombivli - MPCB","09-07-2026 18:00:00",19.2268427,73.0788456,PM2.5,4,15,9
India,Maharashtra,Dombivli,"Kalu Nagar, Dombivli - MPCB","09-07-2026 18:00:00",19.2268427,73.0788456,CO,3,8,6
India,Maharashtra,Hingoli,"Ashta Vinayak Nagar, Hingoli - MPCB","09-07-2026 18:00:00",19.710842,77.151824,PM10,7,62,31
India,Maharashtra,Hingoli,"Ashta Vinayak Nagar, Hingoli - MPCB","09-07-2026 18:00:00",19.710842,77.151824,NO2,5,15,8
India,Maharashtra,Jalgaon,"Prabhat Colony, Jalgaon - MPCB","09-07-2026 18:00:00",21.001264,75.565602,CO,36,45,41
India,Maharashtra,Jalna,"Old MIDC, Jalna - MPCB","09-07-2026 18:00:00",19.854616,75.905894,NO2,13,24,19
India,Maharashtra,Kalyan,"Pimpleshwar Mandir, Kalyan - MPCB","09-07-2026 18:00:00",19.192056,72.9585188,PM2.5,2,69,31
India,Maharashtra,Kalyan,"Pimpleshwar Mandir, Kalyan - MPCB","09-07-2026 18:00:00",19.192056,72.9585188,PM10,49,70,56
India,Maharashtra,Kalyan,"Pimpleshwar Mandir, Kalyan - MPCB","09-07-2026 18:00:00",19.192056,72.9585188,NO2,1,23,4
India,Maharashtra,Kalyan,"Pimpleshwar Mandir, Kalyan - MPCB","09-07-2026 18:00:00",19.192056,72.9585188,CO,28,84,51
India,Maharashtra,Kolhapur,"Shivaji University, Kolhapur - MPCB","09-07-2026 18:00:00",16.6870449,74.2505872,PM2.5,9,31,18
India,Maharashtra,Nagpur,"Opp GPO Civil Lines, Nagpur - MPCB","09-07-2026 18:00:00",21.152875,79.0517531,PM10,26,67,44
India,Maharashtra,Nagpur,"Opp GPO Civil Lines, Nagpur - MPCB","09-07-2026 18:00:00",21.152875,79.0517531,SO2,2,8,5
India,Maharashtra,Nanded,"Sneh Nagar, Nanded - MPCB","09-07-2026 18:00:00",19.173852,77.296291,PM2.5,5,37,19
India,Maharashtra,Nanded,"Sneh Nagar, Nanded - MPCB","09-07-2026 18:00:00",19.173852,77.296291,PM10,8,67,28
India,Maharashtra,Nanded,"Sneh Nagar, Nanded - MPCB","09-07-2026 18:00:00",19.173852,77.296291,CO,21,27,24
India,Maharashtra,Nashik,"Gangapur Road, Nashik - MPCB","09-07-2026 18:00:00",20.0073285,73.7762427,SO2,0,6,3
India,Maharashtra,Nashik,"Pandav Nagari, Nashik - MPCB","09-07-2026 18:00:00",19.9591346,73.7788008,NH3,1,4,1
India,Maharashtra,Nashik,"Hirawadi, Nashik - MPCB","09-07-2026 18:00:00",20.021503,73.813844,NO2,NA,NA,NA
India,Maharashtra,Nashik,"Hirawadi, Nashik - MPCB","09-07-2026 18:00:00",20.021503,73.813844,CO,25,28,26
India,Maharashtra,Nashik,"MIDC Ambad, Nashik - MPCB","09-07-2026 18:00:00",19.95022,73.73148,PM2.5,29,60,41
India,Maharashtra,"Navi Mumbai","Sector-2E Kalamboli, Navi Mumbai - MPCB","09-07-2026 18:00:00",19.02579,73.10297,PM10,38,61,51
India,Maharashtra,"Navi Mumbai","Sanpada, Navi Mumbai - MPCB","09-07-2026 18:00:00",19.0575752,73.0151367,PM2.5,26,41,32
India,Maharashtra,"Navi Mumbai","Sanpada, Navi Mumbai - MPCB","09-07-2026 18:00:00",19.0575752,73.0151367,PM10,37,57,47
India,Maharashtra,"Navi Mumbai","Sanpada, Navi Mumbai - MPCB","09-07-2026 18:00:00",19.0575752,73.0151367,CO,5,10,9
India,Maharashtra,"Navi Mumbai","Sanpada, Navi Mumbai - MPCB","09-07-2026 18:00:00",19.0575752,73.0151367,OZONE,21,24,22
India,Maharashtra,Latur,"Sawe Wadi, Latur - MPCB","09-07-2026 18:00:00",18.39963,76.57452,PM2.5,8,40,20
India,Maharashtra,Latur,"Sawe Wadi, Latur - MPCB","09-07-2026 18:00:00",18.39963,76.57452,PM10,9,50,26
India,Maharashtra,Latur,"Sawe Wadi, Latur - MPCB","09-07-2026 18:00:00",18.39963,76.57452,SO2,3,6,4
India,Maharashtra,Mahad,"Kamble Tarf Birwadi, Mahad - MPCB","09-07-2026 18:00:00",18.1023399,73.4783687,PM10,49,91,75
India,Maharashtra,Mahad,"Kamble Tarf Birwadi, Mahad - MPCB","09-07-2026 18:00:00",18.1023399,73.4783687,NH3,5,5,5
India,Maharashtra,Mahad,"Kamble Tarf Birwadi, Mahad - MPCB","09-07-2026 18:00:00",18.1023399,73.4783687,OZONE,30,31,31
India,Maharashtra,Mira-Bhayandar,"Bhayandar West, Mira-Bhayandar - MPCB","09-07-2026 18:00:00",19.296481,72.840923,PM10,26,44,35
India,Maharashtra,Mira-Bhayandar,"Bhayandar West, Mira-Bhayandar - MPCB","09-07-2026 18:00:00",19.296481,72.840923,NH3,4,4,4
India,Maharashtra,Mumbai,"Sewri, Mumbai - BMC","09-07-2026 18:00:00",19.000084,72.85673,PM10,NA,NA,NA
India,Maharashtra,Mumbai,"Sewri, Mumbai - BMC","09-07-2026 18:00:00",19.000084,72.85673,CO,17,22,19
India,Maharashtra,Mumbai,"Sion, Mumbai - MPCB","09-07-2026 18:00:00",19.047,72.8746,OZONE,NA,NA,NA
India,Maharashtra,Mumbai,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB","09-07-2026 18:00:00",19.10078,72.87462,SO2,6,8,7
India,Maharashtra,Mumbai,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB","09-07-2026 18:00:00",19.10078,72.87462,OZONE,NA,NA,NA
India,Maharashtra,Mumbai,"Ghatkopar, Mumbai - BMC","09-07-2026 18:00:00",19.083694,72.920967,NH3,3,7,4
India,Maharashtra,Mumbai,"Ghatkopar, Mumbai - BMC","09-07-2026 18:00:00",19.083694,72.920967,OZONE,30,30,30
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - IITM","09-07-2026 18:00:00",19.053536,72.84643,SO2,NA,NA,NA
India,Maharashtra,Mumbai,"Borivali East, Mumbai - IITM","09-07-2026 18:00:00",19.23241,72.86895,PM10,52,87,67
India,Maharashtra,Mumbai,"Borivali East, Mumbai - IITM","09-07-2026 18:00:00",19.23241,72.86895,OZONE,50,51,50
India,Maharashtra,Mumbai,"Kurla, Mumbai - MPCB","09-07-2026 18:00:00",19.0863,72.8888,CO,15,15,15
India,Maharashtra,Mumbai,"Siddharth Nagar-Worli, Mumbai - IITM","09-07-2026 18:00:00",19.000083,72.813993,PM10,74,120,97
India,Maharashtra,Mumbai,"Powai, Mumbai - MPCB","09-07-2026 18:00:00",19.1375,72.915056,PM10,NA,NA,NA
India,Maharashtra,Mumbai,"Powai, Mumbai - MPCB","09-07-2026 18:00:00",19.1375,72.915056,NH3,NA,NA,NA
India,Maharashtra,Mumbai,"Khindipada-Bhandup West, Mumbai - IITM","09-07-2026 18:00:00",19.1653323,72.922099,SO2,10,24,17
India,Maharashtra,Mumbai,"Khindipada-Bhandup West, Mumbai - IITM","09-07-2026 18:00:00",19.1653323,72.922099,CO,2,8,6
India,Maharashtra,Mumbai,"Worli, Mumbai - MPCB","09-07-2026 18:00:00",18.9936162,72.8128113,CO,27,30,28
India,Maharashtra,Mumbai,"Chembur, Mumbai - MPCB","09-07-2026 18:00:00",19.0364585,72.8954371,PM10,20,101,73
India,Maharashtra,Mumbai,"Deonar, Mumbai - IITM","09-07-2026 18:00:00",19.04946,72.923,NH3,9,13,12
India,Maharashtra,Mumbai,"Deonar, Mumbai - IITM","09-07-2026 18:00:00",19.04946,72.923,CO,69,73,70
India,Maharashtra,Mumbai,"Mindspace-Malad West, Mumbai - MPCB","09-07-2026 18:00:00",19.1878657,72.8304069,NO2,NA,NA,NA
India,Maharashtra,Mumbai,"Mindspace-Malad West, Mumbai - MPCB","09-07-2026 18:00:00",19.1878657,72.8304069,SO2,NA,NA,NA
India,Maharashtra,Mumbai,"Mindspace-Malad West, Mumbai - MPCB","09-07-2026 18:00:00",19.1878657,72.8304069,OZONE,40,55,49
India,Maharashtra,Mumbai,"Kandivali West, Mumbai - BMC","09-07-2026 18:00:00",19.215859,72.831718,NH3,0,2,2
India,Maharashtra,Nagpur,"Mahal, Nagpur - MPCB","09-07-2026 18:00:00",21.14472,79.107595,CO,13,25,20
India,Maharashtra,Nagpur,"Mahal, Nagpur - MPCB","09-07-2026 18:00:00",21.14472,79.107595,OZONE,7,17,12
India,Maharashtra,Nagpur,"Ambazari, Nagpur - MPCB","09-07-2026 18:00:00",21.121801,79.04952,OZONE,13,19,15
India,Maharashtra,Nagpur,"Ram Nagar, Nagpur - MPCB","09-07-2026 18:00:00",21.143383,79.048912,SO2,1,7,4
India,Maharashtra,Mumbai,"Kherwadi_Bandra East, Mumbai - MPCB","09-07-2026 18:00:00",19.0632143,72.8456324,NO2,5,15,8
India,Maharashtra,Mumbai,"Kherwadi_Bandra East, Mumbai - MPCB","09-07-2026 18:00:00",19.0632143,72.8456324,SO2,0,4,3
India,Maharashtra,Mumbai,"Kherwadi_Bandra East, Mumbai - MPCB","09-07-2026 18:00:00",19.0632143,72.8456324,CO,12,14,13
India,Maharashtra,Mumbai,"Shivaji Nagar, Mumbai - BMC","09-07-2026 18:00:00",19.060498,72.923356,SO2,0,6,1
India,Maharashtra,Mumbai,"Shivaji Nagar, Mumbai - BMC","09-07-2026 18:00:00",19.060498,72.923356,CO,7,17,12
India,Maharashtra,Mumbai,"Shivaji Nagar, Mumbai - BMC","09-07-2026 18:00:00",19.060498,72.923356,OZONE,4,30,10
India,Maharashtra,Mumbai,"Malad West, Mumbai - IITM","09-07-2026 18:00:00",19.19709,72.82204,NO2,12,24,18
India,Maharashtra,Mumbai,"Malad West, Mumbai - IITM","09-07-2026 18:00:00",19.19709,72.82204,SO2,0,34,18
India,Maharashtra,Mumbai,"Malad West, Mumbai - IITM","09-07-2026 18:00:00",19.19709,72.82204,OZONE,4,7,6
India,Maharashtra,Mumbai,"Mazgaon, Mumbai - IITM","09-07-2026 18:00:00",18.96702,72.84214,CO,11,44,26
India,Maharashtra,Mumbai,"Chembur, Mumbai - MPCB","09-07-2026 18:00:00",19.0364585,72.8954371,PM2.5,16,54,25
India,Maharashtra,Pune,"Revenue Colony-Shivajinagar, Pune - IITM","09-07-2026 18:00:00",18.530085,73.849598,PM10,21,52,40
India,Maharashtra,Pune,"Revenue Colony-Shivajinagar, Pune - IITM","09-07-2026 18:00:00",18.530085,73.849598,NO2,5,37,17
India,Maharashtra,Pune,"Hadapsar, Pune - IITM","09-07-2026 18:00:00",18.501793,73.927532,PM10,NA,NA,NA
India,Maharashtra,Pune,"Mhada Colony, Pune - IITM","09-07-2026 18:00:00",18.57304,73.927715,NO2,18,52,28
India,Maharashtra,Pune,"Katraj Dairy, Pune - MPCB","09-07-2026 18:00:00",18.45445,73.854155,PM10,NA,NA,NA
India,Maharashtra,Pune,"Panchawati_Pashan, Pune - IITM","09-07-2026 18:00:00",18.536457,73.805454,NO2,6,10,8
India,Maharashtra,Pune,"Panchawati_Pashan, Pune - IITM","09-07-2026 18:00:00",18.536457,73.805454,OZONE,4,5,5
India,Maharashtra,Pune,"Savitribai Phule Pune University, Pune - MPCB","09-07-2026 18:00:00",18.547056,73.826908,PM2.5,10,30,18
India,Rajasthan,Kota,"Shrinath Puram, Kota - RSPCB","09-07-2026 18:00:00",25.14389,75.821256,PM2.5,27,91,57
India,Rajasthan,Kota,"Shrinath Puram, Kota - RSPCB","09-07-2026 18:00:00",25.14389,75.821256,NO2,11,16,13
India,Rajasthan,Kota,"Shrinath Puram, Kota - RSPCB","09-07-2026 18:00:00",25.14389,75.821256,OZONE,9,11,10
India,Rajasthan,Kota,"Nayapura, Kota - RSPCB","09-07-2026 18:00:00",25.196024,75.855668,OZONE,20,58,39
India,Rajasthan,Kota,"Dhanmandi, Kota - RSPCB","09-07-2026 18:00:00",25.16409,75.858137,NO2,12,31,21
India,Rajasthan,Kota,"Dhanmandi, Kota - RSPCB","09-07-2026 18:00:00",25.16409,75.858137,NH3,3,5,4
India,Rajasthan,Nagaur,"Karni Colony, Nagaur - RSPCB","09-07-2026 18:00:00",27.213494,73.734444,OZONE,22,36,26
India,Rajasthan,Pali,"Indira Colony Vistar, Pali - RSPCB","09-07-2026 18:00:00",25.771061,73.340227,SO2,8,16,12
India,Rajasthan,Pali,"Indira Colony Vistar, Pali - RSPCB","09-07-2026 18:00:00",25.771061,73.340227,CO,20,47,28
India,Rajasthan,Pratapgarh,"Pragati Nagar, Pratapgarh - RSPCB","09-07-2026 18:00:00",24.041198,74.780702,NO2,5,23,9
India,Rajasthan,Pratapgarh,"Pragati Nagar, Pratapgarh - RSPCB","09-07-2026 18:00:00",24.041198,74.780702,SO2,1,5,2
India,Rajasthan,"Sawai Madhopur","Sahu Nagar, Sawai Madhopur - RSPCB","09-07-2026 18:00:00",26.031443,76.359327,PM2.5,12,42,24
India,Rajasthan,"Sawai Madhopur","Sahu Nagar, Sawai Madhopur - RSPCB","09-07-2026 18:00:00",26.031443,76.359327,NH3,4,7,5
India,Rajasthan,"Sawai Madhopur","Sahu Nagar, Sawai Madhopur - RSPCB","09-07-2026 18:00:00",26.031443,76.359327,CO,19,26,23
India,Rajasthan,Sikar,"Radhakishan Pura, Sikar - RSPCB","09-07-2026 18:00:00",27.608912,75.153302,PM10,34,121,84
India,Rajasthan,Sikar,"Radhakishan Pura, Sikar - RSPCB","09-07-2026 18:00:00",27.608912,75.153302,SO2,0,17,3
India,Rajasthan,Sikar,"Radhakishan Pura, Sikar - RSPCB","09-07-2026 18:00:00",27.608912,75.153302,CO,17,19,18
India,Maharashtra,Pune,"Savitribai Phule Pune University, Pune - MPCB","09-07-2026 18:00:00",18.547056,73.826908,NO2,5,11,7
India,Maharashtra,Pune,"Savitribai Phule Pune University, Pune - MPCB","09-07-2026 18:00:00",18.547056,73.826908,NH3,1,1,1
India,Maharashtra,Sangli,"Vijay Nagar, Sangli - MPCB","09-07-2026 18:00:00",16.5038,74.3623,PM2.5,10,26,17
India,Maharashtra,Sangli,"Vijay Nagar, Sangli - MPCB","09-07-2026 18:00:00",16.5038,74.3623,PM10,18,51,33
India,Maharashtra,Sangli,"Vijay Nagar, Sangli - MPCB","09-07-2026 18:00:00",16.5038,74.3623,NO2,3,21,8
India,Maharashtra,Sangli,"Vijay Nagar, Sangli - MPCB","09-07-2026 18:00:00",16.5038,74.3623,OZONE,23,28,26
India,Maharashtra,Solapur,"Ratandeep Housing Society, Solapur - MPCB","09-07-2026 18:00:00",17.65439,75.90649,NO2,11,23,18
India,Maharashtra,Solapur,"Dnyaneshwar Nagar, Solapur - MPCB","09-07-2026 18:00:00",17.6336264,75.9132495,OZONE,18,27,22
India,Maharashtra,Thane,"Kasarvadavali, Thane - MPCB","09-07-2026 18:00:00",19.26777,72.97182,NH3,1,2,2
India,Maharashtra,Thane,"Upvan Fort, Thane - MPCB","09-07-2026 18:00:00",19.222279,72.957979,CO,6,14,12
India,Maharashtra,Ulhasnagar,"Sidhi Vinayak Nagar, Ulhasnagar - MPCB","09-07-2026 18:00:00",19.235581,73.159121,OZONE,18,37,33
India,Maharashtra,Ulhasnagar,"Vithalwadi, Ulhasnagar - MPCB","09-07-2026 18:00:00",19.2307571,73.155192,SO2,0,4,2
India,Maharashtra,Virar,"Bolinj, Virar - MPCB","09-07-2026 18:00:00",19.445821,72.7988231,PM2.5,NA,NA,NA
India,Maharashtra,Virar,"Bolinj, Virar - MPCB","09-07-2026 18:00:00",19.445821,72.7988231,NO2,NA,NA,NA
India,Maharashtra,Virar,"Bolinj, Virar - MPCB","09-07-2026 18:00:00",19.445821,72.7988231,NH3,NA,NA,NA
India,Maharashtra,Virar,"Bolinj, Virar - MPCB","09-07-2026 18:00:00",19.445821,72.7988231,SO2,NA,NA,NA
India,Punjab,Patiala,"Model Town, Patiala - PPCB","09-07-2026 18:00:00",30.349388,76.366642,CO,3,31,16
India,Punjab,Rupnagar,"Ratanpura, Rupnagar - Ambuja Cements","09-07-2026 18:00:00",31.0325454,76.5623046,CO,49,56,53
India,Punjab,Rupnagar,"Ratanpura, Rupnagar - Ambuja Cements","09-07-2026 18:00:00",31.0325454,76.5623046,OZONE,NA,NA,NA
India,Rajasthan,Ajmer,"Civil Lines,  Ajmer - RSPCB","09-07-2026 18:00:00",26.470859,74.646594,PM10,38,129,90
India,Rajasthan,Ajmer,"Civil Lines,  Ajmer - RSPCB","09-07-2026 18:00:00",26.470859,74.646594,NH3,6,8,7
India,Rajasthan,Alwar,"Moti Doongri, Alwar - RSPCB","09-07-2026 18:00:00",27.554793,76.611536,OZONE,1,33,15
India,Rajasthan,Banswara,"Rati Talai, Banswara - RSPCB","09-07-2026 18:00:00",23.55519,74.44001,NO2,14,43,21
India,Rajasthan,Baran,"Bamboliya, Baran - RSPCB","09-07-2026 18:00:00",25.106006,76.469948,PM2.5,20,48,33
India,Rajasthan,Baran,"Bamboliya, Baran - RSPCB","09-07-2026 18:00:00",25.106006,76.469948,NO2,12,23,18
India,Rajasthan,Baran,"Bamboliya, Baran - RSPCB","09-07-2026 18:00:00",25.106006,76.469948,SO2,1,17,11
India,Rajasthan,Baran,"Bamboliya, Baran - RSPCB","09-07-2026 18:00:00",25.106006,76.469948,OZONE,23,48,34
India,Rajasthan,Barmer,"Railway Colony, Barmer - RSPCB","09-07-2026 18:00:00",25.747299,71.393989,OZONE,27,63,49
India,Rajasthan,Bharatpur,"Krishna Nagar, Bharatpur - RSPCB","09-07-2026 18:00:00",27.215415,77.50873,PM10,7,37,17
India,Rajasthan,Bhilwara,"Pratap Nagar, Bhilwara - RSPCB","09-07-2026 18:00:00",25.339605,74.618883,PM2.5,35,93,63
India,Rajasthan,Jalore,"Mudtra Sili, Jalore - RSPCB","09-07-2026 18:00:00",25.344694,72.626208,NO2,4,19,9
India,Rajasthan,Jalore,"Mudtra Sili, Jalore - RSPCB","09-07-2026 18:00:00",25.344694,72.626208,SO2,3,4,3
India,Rajasthan,Jhalawar,"Rajlaxmi Nagar, Jhalawar - RSPCB","09-07-2026 18:00:00",24.588397,76.172782,NO2,16,39,29
India,Rajasthan,Jhalawar,"Rajlaxmi Nagar, Jhalawar - RSPCB","09-07-2026 18:00:00",24.588397,76.172782,NH3,NA,NA,NA
India,Rajasthan,Jhunjhunu,"Indra Nagar, Jhunjhunu - RSPCB","09-07-2026 18:00:00",28.108988,75.386577,NO2,5,37,14
India,Rajasthan,Jodhpur,"Collectorate, Jodhpur - RSPCB","09-07-2026 18:00:00",26.268249,73.0193853,NH3,2,7,5
India,Rajasthan,Jodhpur,"Digari Kalan, Jodhpur - RSPCB","09-07-2026 18:00:00",26.29581,73.082283,PM10,31,95,72
India,Rajasthan,Jodhpur,"Digari Kalan, Jodhpur - RSPCB","09-07-2026 18:00:00",26.29581,73.082283,NH3,6,14,9
India,Rajasthan,Jodhpur,"Digari Kalan, Jodhpur - RSPCB","09-07-2026 18:00:00",26.29581,73.082283,OZONE,44,108,68
India,Rajasthan,Jodhpur,"Jhalamand, Jodhpur - RSPCB","09-07-2026 18:00:00",26.215415,73.070156,NO2,4,14,7
India,Rajasthan,Jodhpur,"Jhalamand, Jodhpur - RSPCB","09-07-2026 18:00:00",26.215415,73.070156,SO2,1,3,2
India,Rajasthan,Jodhpur,"Jhalamand, Jodhpur - RSPCB","09-07-2026 18:00:00",26.215415,73.070156,OZONE,26,43,32
India,Rajasthan,Karauli,"Satyawati Vihar, Karauli - RSPCB","09-07-2026 18:00:00",26.506177,77.025989,PM2.5,7,47,19
India,Rajasthan,Karauli,"Satyawati Vihar, Karauli - RSPCB","09-07-2026 18:00:00",26.506177,77.025989,NH3,4,8,6
India,Rajasthan,Karauli,"Satyawati Vihar, Karauli - RSPCB","09-07-2026 18:00:00",26.506177,77.025989,SO2,NA,NA,NA
India,Odisha,Bileipada,"Tata Township, Bileipada - OSPCB","09-07-2026 18:00:00",22.06156703,85.47409613,OZONE,15,15,15
India,Odisha,Brajrajnagar,"GM Office, Brajrajnagar - OSPCB","09-07-2026 18:00:00",21.8004996,83.8396977,NH3,5,5,5
India,Odisha,Brajrajnagar,"GM Office, Brajrajnagar - OSPCB","09-07-2026 18:00:00",21.8004996,83.8396977,SO2,23,25,24
India,Odisha,Byasanagar,"Ferro Chrome Colony, Byasanagar - OSPCB","09-07-2026 18:00:00",20.94185,86.1151,OZONE,31,53,43
India,Odisha,Cuttack,"CDA Area, Cuttack - OSPCB","09-07-2026 18:00:00",20.48891,85.84768,PM10,68,123,91
India,Odisha,Keonjhar,"Jagamohanpur, Keonjhar - OSPCB","09-07-2026 18:00:00",21.6439,85.599355,NH3,2,3,2
India,Odisha,Keonjhar,"Jagamohanpur, Keonjhar - OSPCB","09-07-2026 18:00:00",21.6439,85.599355,SO2,8,36,14
India,Odisha,Rairangpur,"Divisional Forest Office, Rairangpur - OSPCB","09-07-2026 18:00:00",22.265816,86.174829,NO2,5,7,6
India,Odisha,Rourkela,"Raghunathpali, Rourkela - OSPCB","09-07-2026 18:00:00",22.220833,84.809444,NO2,14,15,15
India,Odisha,Rourkela,"Sector-2, Rourkela - OSPCB","09-07-2026 18:00:00",22.245,84.88111111,OZONE,NA,NA,NA
India,Odisha,Rourkela,"Fertilizer Township, Rourkela - OSPCB","09-07-2026 18:00:00",22.18972222,84.86277778,NO2,11,11,11
India,Odisha,Rourkela,"Fertilizer Township, Rourkela - OSPCB","09-07-2026 18:00:00",22.18972222,84.86277778,NH3,NA,NA,NA
India,Mizoram,Aizawl,"Sikulpuikawn, Aizawl - Mizoram PCB","09-07-2026 18:00:00",23.7176342,92.7192841,NO2,1,1,1
India,Odisha,Angul,"Hakimapada, Angul - OSPCB","09-07-2026 18:00:00",20.832874,85.104082,PM10,20,135,87
India,Odisha,Angul,"Hakimapada, Angul - OSPCB","09-07-2026 18:00:00",20.832874,85.104082,NH3,3,4,3
India,Odisha,Balasore,"Kalidaspur, Balasore - OSPCB","09-07-2026 18:00:00",21.51161,86.89088,PM2.5,12,75,46
India,Odisha,Balasore,"Kalidaspur, Balasore - OSPCB","09-07-2026 18:00:00",21.51161,86.89088,SO2,4,5,5
India,Odisha,Balasore,"Kalidaspur, Balasore - OSPCB","09-07-2026 18:00:00",21.51161,86.89088,CO,40,46,44
India,Odisha,Barbil,"Forest Office, Barbil - OSPCB","09-07-2026 18:00:00",22.1166054,85.3945546,NH3,2,2,2
India,Odisha,Baripada,"Meher Colony, Baripada - OSPCB","09-07-2026 18:00:00",21.941841,86.728318,NO2,3,21,11
India,Odisha,Bhubaneswar,"Lingraj Mandir, Bhubaneswar - OSPCB","09-07-2026 18:00:00",20.24079,85.836784,CO,40,46,44
India,Odisha,Bhubaneswar,"Patia, Bhubaneswar - OSPCB","09-07-2026 18:00:00",20.34652,85.8163,PM10,54,102,69
India,Odisha,Bileipada,"Tata Township, Bileipada - OSPCB","09-07-2026 18:00:00",22.06156703,85.47409613,NO2,15,16,16
India,Odisha,Bileipada,"Tata Township, Bileipada - OSPCB","09-07-2026 18:00:00",22.06156703,85.47409613,NH3,5,5,5
India,Rajasthan,Bhiwadi,"Vasundhara Nagar_UIT, Bhiwadi - RSPCB","09-07-2026 18:00:00",28.207266,76.829265,PM2.5,2,69,23
India,Rajasthan,Bhiwadi,"Vasundhara Nagar_UIT, Bhiwadi - RSPCB","09-07-2026 18:00:00",28.207266,76.829265,NH3,4,16,8
India,Rajasthan,Bhiwadi,"RIICO Ind. Area III, Bhiwadi - RSPCB","09-07-2026 18:00:00",28.194909,76.862296,PM2.5,22,89,63
India,Rajasthan,Bhiwadi,"RIICO Ind. Area III, Bhiwadi - RSPCB","09-07-2026 18:00:00",28.194909,76.862296,CO,27,50,37
India,Rajasthan,Bikaner,"MM Ground, Bikaner - RSPCB","09-07-2026 18:00:00",28.018792,73.292658,NH3,NA,NA,NA
India,Rajasthan,Bundi,"New Colony, Bundi - RSPCB","09-07-2026 18:00:00",25.435774,75.644272,PM2.5,2,53,32
India,Rajasthan,Bundi,"New Colony, Bundi - RSPCB","09-07-2026 18:00:00",25.435774,75.644272,OZONE,27,45,36
India,Rajasthan,Chittorgarh,"Shastri Nagar, Chittorgarh - RSPCB","09-07-2026 18:00:00",24.892047,74.623527,PM10,46,121,84
